Year,Team,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKA,PKsv,PKm,Cmp,Att,Cmp%,Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
2019,Crystal Palace,2020-01-19,16:30,Premier League,Matchweek 23,Sun,Home,W,2,0,Manchester Utd,1.9,1.3,53.0,52916.0,Jordan Henderson,4-3-3,Craig Pawson,Match Report,,2.0,16.0,5.0,31.3,0.13,0.4,15.5,0.0,0.0,0.0,1.9,0.12,0.1,0.1,4.0,4.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,4.0,15.0,26.7,5.0,31.7,33.4,17.0,0.0,0.0,0.0,13.5
2019,Crystal Palace,2020-01-23,20:00,Premier League,Matchweek 24,Thu,Away,W,2,1,Wolves,1.1,1.8,53.0,31746.0,Jordan Henderson,4-3-3,Michael Oliver,Match Report,,2.0,13.0,6.0,46.2,0.15,0.33,14.7,1.0,0.0,0.0,1.1,0.09,0.9,0.9,3.0,2.0,66.7,0.0,1.4,0.4,0.0,0.0,0.0,4.0,5.0,80.0,8.0,10.0,25.0,20.0,0.0,0.0,2.0,21.2
2019,Crystal Palace,2020-01-26,17:00,FA Cup,Fourth round,Sun,Away,D,2,2,Shrewsbury,,,70.0,9510.0,Dejan Lovren,4-3-3,Simon Hooper,Match Report,,1.0,14.0,4.0,28.6,0.07,0.25,,,0.0,0.0,,,,,4.0,3.0,75.0,0.0,,,1.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-01-29,19:45,Premier League,Matchweek 18,Wed,Away,W,2,0,West Ham,2.8,0.7,70.0,59959.0,Jordan Henderson,4-3-3,Jonathan Moss,Match Report,,2.0,12.0,4.0,33.3,0.08,0.25,20.2,1.0,1.0,1.0,2.0,0.17,-0.8,-1.0,4.0,4.0,100.0,1.0,0.7,0.7,0.0,0.0,0.0,1.0,6.0,16.7,7.0,17.4,25.7,12.0,1.0,8.3,2.0,19.3
2019,Crystal Palace,2020-02-01,15:00,Premier League,Matchweek 25,Sat,Home,W,4,0,Southampton,3.2,0.8,62.0,53291.0,Jordan Henderson,4-3-3,Kevin Friend,Match Report,,4.0,16.0,9.0,56.3,0.25,0.44,15.0,1.0,0.0,0.0,3.2,0.2,0.8,0.8,4.0,4.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,5.0,12.0,41.7,5.0,13.9,25.9,14.0,0.0,0.0,1.0,19.3
2019,Crystal Palace,2020-02-04,19:45,FA Cup,Fourth round,Tue,Home,W,1,0,Shrewsbury,,,58.0,52399.0,Curtis Jones,4-3-3,Andy Madley,Match Report,,0.0,12.0,4.0,33.3,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-02-15,17:30,Premier League,Matchweek 26,Sat,Away,W,1,0,Norwich City,2.0,0.3,63.0,27110.0,Jordan Henderson,4-3-3,Stuart Attwell,Match Report,,1.0,17.0,6.0,35.3,0.06,0.17,16.5,0.0,0.0,0.0,2.0,0.12,-1.0,-1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,3.0,5.3,23.4,2.0,0.0,0.0,1.0,19.7
2019,Crystal Palace,2020-02-18,21:00,Champions Lg,Round of 16,Tue,Away,L,0,1,es Atlético Madrid,0.5,1.2,71.0,67443.0,Jordan Henderson,4-3-3,Szymon Marciniak,Match Report,Leg 1 of 2,0.0,8.0,0.0,0.0,0.0,,21.0,0.0,0.0,0.0,0.5,0.06,-0.5,-0.5,2.0,1.0,50.0,0.0,1.4,0.4,0.0,0.0,0.0,3.0,5.0,60.0,2.0,20.8,25.9,6.0,0.0,0.0,1.0,31.0
2019,Crystal Palace,2020-02-24,20:00,Premier League,Matchweek 27,Mon,Home,W,3,2,West Ham,2.4,0.7,69.0,53313.0,Virgil van Dijk,4-3-3,Jonathan Moss,Match Report,,3.0,25.0,7.0,28.0,0.12,0.43,16.2,1.0,0.0,0.0,2.4,0.1,0.6,0.6,4.0,2.0,50.0,0.0,0.7,-1.3,0.0,0.0,0.0,3.0,5.0,60.0,7.0,21.1,27.2,20.0,0.0,0.0,1.0,25.0
2019,Crystal Palace,2020-02-29,17:30,Premier League,Matchweek 28,Sat,Away,L,0,3,Watford,0.3,2.3,70.0,21634.0,Virgil van Dijk,4-3-3,Michael Oliver,Match Report,,0.0,7.0,1.0,14.3,0.0,0.0,22.6,1.0,0.0,0.0,0.3,0.04,-0.3,-0.3,5.0,2.0,40.0,0.0,1.7,-1.3,0.0,0.0,0.0,1.0,2.0,50.0,2.0,6.5,24.0,12.0,1.0,8.3,3.0,20.0
2019,Crystal Palace,2020-03-03,19:45,FA Cup,Fifth round,Tue,Away,L,0,2,Chelsea,,,58.0,40103.0,Virgil van Dijk,4-3-3,Chris Kavanagh,Match Report,,0.0,14.0,5.0,35.7,0.0,0.0,,,0.0,0.0,,,,,7.0,5.0,71.4,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-03-07,12:30,Premier League,Matchweek 29,Sat,Home,W,2,1,Bournemouth,1.8,1.4,74.0,53323.0,James Milner,4-3-3,Paul Tierney,Match Report,,2.0,14.0,6.0,42.9,0.14,0.33,19.7,0.0,0.0,0.0,1.8,0.13,0.2,0.2,3.0,2.0,66.7,0.0,1.1,0.1,0.0,0.0,0.0,5.0,8.0,62.5,3.0,33.3,30.6,11.0,0.0,0.0,4.0,22.3
2019,Crystal Palace,2020-03-11,20:00,Champions Lg,Round of 16,Wed,Home,L,2,3,es Atlético Madrid,3.4,1.1,70.0,52267.0,Jordan Henderson,4-3-3,Danny Makkelie,Match Report,Leg 2 of 2; Atlético Madrid won; Required Extra Time,2.0,34.0,11.0,32.4,0.06,0.18,16.5,0.0,0.0,0.0,3.4,0.11,-1.4,-1.4,6.0,3.0,50.0,0.0,2.0,-1.0,0.0,0.0,0.0,5.0,9.0,55.6,5.0,21.2,25.6,6.0,0.0,0.0,1.0,21.3
2019,Crystal Palace,2020-06-21,19:00,Premier League,Matchweek 30,Sun,Away,D,0,0,Everton,0.7,0.9,69.0,,Jordan Henderson,4-3-3,Mike Dean,Match Report,,0.0,10.0,3.0,30.0,0.0,0.0,18.5,3.0,0.0,0.0,0.7,0.07,-0.7,-0.7,3.0,3.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,2.0,5.0,40.0,2.0,10.7,23.4,3.0,0.0,0.0,4.0,25.0
2019,Crystal Palace,2020-06-24,20:15,Premier League,Matchweek 31,Wed,Home,W,4,0,Crystal Palace,2.4,0.1,73.0,,Jordan Henderson,4-3-3,Martin Atkinson,Match Report,,4.0,21.0,7.0,33.3,0.19,0.57,17.8,2.0,0.0,0.0,2.4,0.12,1.6,1.6,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,4.0,10.5,23.4,0.0,0.0,,0.0,
2019,Crystal Palace,2020-07-02,20:15,Premier League,Matchweek 32,Thu,Away,L,0,4,Manchester City,1.1,2.4,53.0,,Jordan Henderson,4-3-3,Anthony Taylor,Match Report,,0.0,11.0,3.0,27.3,0.0,0.0,16.3,1.0,0.0,0.0,1.1,0.1,-1.1,-1.1,5.0,2.0,40.0,0.0,2.0,-1.0,1.0,0.0,0.0,1.0,4.0,25.0,4.0,10.7,24.2,8.0,1.0,12.5,1.0,16.7
2019,Crystal Palace,2020-07-05,16:30,Premier League,Matchweek 33,Sun,Home,W,2,0,Aston Villa,0.7,0.7,70.0,,Virgil van Dijk,4-3-3,Paul Tierney,Match Report,,2.0,6.0,4.0,66.7,0.33,0.5,18.1,0.0,0.0,0.0,0.7,0.12,1.3,1.3,3.0,3.0,100.0,1.0,1.2,1.2,0.0,0.0,0.0,4.0,6.0,66.7,5.0,15.6,27.6,14.0,1.0,7.1,4.0,16.6
2019,Crystal Palace,2020-07-08,20:15,Premier League,Matchweek 34,Wed,Away,W,3,1,Brighton,2.5,2.4,56.0,,Jordan Henderson,4-3-3,Craig Pawson,Match Report,,3.0,20.0,8.0,40.0,0.15,0.38,14.2,0.0,0.0,0.0,2.5,0.12,0.5,0.5,2.0,1.0,50.0,0.0,1.3,0.3,0.0,0.0,0.0,5.0,10.0,50.0,4.0,30.4,33.6,14.0,0.0,0.0,4.0,18.6
2019,Crystal Palace,2020-07-11,15:00,Premier League,Matchweek 35,Sat,Home,D,1,1,Burnley,1.7,0.4,71.0,,Virgil van Dijk,4-3-3,David Coote,Match Report,,1.0,23.0,9.0,39.1,0.04,0.11,18.3,1.0,0.0,0.0,1.7,0.07,-0.7,-0.7,2.0,1.0,50.0,0.0,0.4,-0.6,0.0,0.0,0.0,2.0,3.0,66.7,7.0,6.7,22.9,14.0,1.0,7.1,5.0,15.2
2019,Crystal Palace,2020-07-15,20:15,Premier League,Matchweek 36,Wed,Away,L,1,2,Arsenal,2.1,0.8,69.0,,Virgil van Dijk,4-3-3,Paul Tierney,Match Report,,1.0,24.0,8.0,33.3,0.04,0.13,16.7,0.0,0.0,0.0,2.1,0.09,-1.1,-1.1,2.0,0.0,0.0,0.0,1.2,-0.8,0.0,0.0,0.0,4.0,5.0,80.0,8.0,20.8,27.9,2.0,1.0,50.0,4.0,24.1
2019,Crystal Palace,2020-07-22,20:15,Premier League,Matchweek 37,Wed,Home,W,5,3,Chelsea,1.7,2.4,50.0,,Virgil van Dijk,4-3-3,Andre Marriner,Match Report,,5.0,10.0,7.0,70.0,0.5,0.71,14.4,1.0,0.0,0.0,1.7,0.17,3.3,3.3,5.0,2.0,40.0,0.0,2.5,-0.5,0.0,0.0,0.0,3.0,12.0,25.0,4.0,26.5,31.5,15.0,0.0,0.0,2.0,20.7
2019,Crystal Palace,2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,W,3,1,Newcastle Utd,0.6,0.1,74.0,,James Milner,4-3-3,Anthony Taylor,Match Report,,3.0,14.0,6.0,42.9,0.21,0.5,20.0,0.0,0.0,0.0,0.6,0.05,2.4,2.4,2.0,1.0,50.0,0.0,0.7,-0.3,0.0,0.0,0.0,3.0,3.0,100.0,4.0,14.3,24.9,4.0,0.0,0.0,4.0,29.3
2019,Crystal Palace,,,,,,,,,,,,,,,,,,,,109.0,871.0,328.0,37.7,0.12,0.31,16.7,23.0,6.0,6.0,81.2,0.11,23.9,21.8,180.0,120.0,66.5,19.0,39.5,-4.9,3.0,0.0,0.0,152.0,346.0,43.9,234.0,21.8,28.6,492.0,21.0,4.3,96.0,18.5
2019,Crystal Palace,2019-08-04,15:00,Community Shield,FA Community Shield,Sun,Neutral,D,1 (5),1 (4),Liverpool,,,47.0,77565.0,David Silva,4-3-3,Martin Atkinson,Match Report,,1.0,8.0,3.0,37.5,0.13,0.33,,,0.0,0.0,,,,,8.0,7.0,87.5,,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-08-10,12:30,Premier League,Matchweek 1,Sat,Away,W,5,0,West Ham,3.2,1.1,57.0,59870.0,David Silva,4-3-3,Mike Dean,Match Report,,5.0,13.0,8.0,61.5,0.31,0.5,16.7,0.0,1.0,1.0,2.4,0.19,1.8,1.6,3.0,3.0,100.0,1.0,1.4,1.4,0.0,0.0,0.0,1.0,3.0,33.3,7.0,6.5,20.0,8.0,1.0,12.5,1.0,14.5
2019,Crystal Palace,2019-08-17,17:30,Premier League,Matchweek 2,Sat,Home,D,2,2,Tottenham,2.9,0.1,55.0,54503.0,Kevin De Bruyne,4-2-3-1,Michael Oliver,Match Report,,2.0,30.0,10.0,33.3,0.07,0.2,15.4,0.0,0.0,0.0,2.9,0.1,-0.9,-0.9,2.0,0.0,0.0,0.0,0.3,-1.7,0.0,0.0,0.0,4.0,7.0,57.1,5.0,17.1,26.3,4.0,1.0,25.0,1.0,22.5
2019,Crystal Palace,2019-08-25,14:00,Premier League,Matchweek 3,Sun,Away,W,3,1,Bournemouth,3.0,2.2,74.0,10486.0,David Silva,4-3-3,Andre Marriner,Match Report,,3.0,18.0,5.0,27.8,0.17,0.6,14.8,0.0,0.0,0.0,3.0,0.17,0.0,0.0,7.0,6.0,85.7,0.0,3.6,2.6,0.0,0.0,0.0,3.0,3.0,100.0,10.0,14.3,23.6,12.0,3.0,25.0,2.0,13.3
2019,Crystal Palace,2019-08-31,15:00,Premier League,Matchweek 4,Sat,Home,W,4,0,Brighton,1.9,0.9,53.0,54386.0,David Silva,4-3-3,Jonathan Moss,Match Report,,4.0,15.0,6.0,40.0,0.27,0.67,15.4,1.0,0.0,0.0,1.9,0.13,2.1,2.1,1.0,1.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,1.0,5.0,20.0,9.0,13.3,28.0,8.0,0.0,0.0,1.0,11.3
2019,Crystal Palace,2019-09-14,17:30,Premier League,Matchweek 5,Sat,Away,L,2,3,Norwich City,2.3,1.5,68.0,27035.0,David Silva,4-2-3-1,Kevin Friend,Match Report,,2.0,25.0,8.0,32.0,0.08,0.25,15.1,0.0,0.0,0.0,2.3,0.09,-0.3,-0.3,3.0,0.0,0.0,0.0,1.1,-1.9,0.0,0.0,0.0,2.0,3.0,66.7,3.0,10.5,25.6,6.0,0.0,0.0,3.0,45.3
2019,Crystal Palace,2019-09-18,22:00,Champions Lg,Group stage,Wed,Away,W,3,0,ua Shakhtar,2.5,0.9,53.0,36675.0,Fernandinho,4-2-3-1,Artur Soares Dias,Match Report,,3.0,18.0,5.0,27.8,0.17,0.6,16.4,0.0,0.0,0.0,2.5,0.14,0.5,0.5,1.0,1.0,100.0,1.0,0.5,0.5,0.0,0.0,0.0,2.0,5.0,40.0,3.0,20.0,25.0,3.0,0.0,0.0,2.0,29.0
2019,Crystal Palace,2019-09-21,15:00,Premier League,Matchweek 6,Sat,Home,W,8,0,Watford,5.9,0.4,68.0,54273.0,David Silva,4-3-3,Mike Dean,Match Report,,8.0,27.0,10.0,37.0,0.26,0.7,14.9,2.0,1.0,1.0,5.1,0.19,2.1,1.9,4.0,4.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,1.0,2.0,50.0,6.0,3.6,23.6,4.0,0.0,0.0,1.0,15.0
2019,Crystal Palace,2019-09-24,19:45,EFL Cup,Third round,Tue,Away,W,3,0,Preston,,,65.0,22025.0,David Silva,4-3-3,Lee Mason,Match Report,,2.0,18.0,5.0,27.8,0.11,0.4,,,0.0,0.0,,,,,2.0,2.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-09-28,17:30,Premier League,Matchweek 7,Sat,Away,W,3,1,Everton,2.8,2.4,63.0,39222.0,Fernandinho,4-3-3,Michael Oliver,Match Report,,3.0,19.0,8.0,42.1,0.16,0.38,14.7,1.0,0.0,0.0,2.8,0.15,0.2,0.2,7.0,6.0,85.7,0.0,2.6,1.6,0.0,0.0,0.0,2.0,6.0,33.3,9.0,23.1,31.7,13.0,1.0,7.7,0.0,8.8
2019,Crystal Palace,2019-10-01,20:00,Champions Lg,Group stage,Tue,Home,W,2,0,hr Dinamo Zagreb,3.6,0.1,80.0,49046.0,David Silva,4-3-3,Serdar Gözübüyük,Match Report,,2.0,20.0,6.0,30.0,0.1,0.33,13.9,0.0,0.0,0.0,3.6,0.18,-1.6,-1.6,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,4.0,23.8,29.9,5.0,1.0,20.0,2.0,23.3
2019,Crystal Palace,2019-10-06,14:00,Premier League,Matchweek 8,Sun,Home,L,0,2,Wolves,1.4,1.0,75.0,54435.0,David Silva,4-2-3-1,Craig Pawson,Match Report,,0.0,18.0,2.0,11.1,0.0,0.0,18.7,2.0,0.0,0.0,1.4,0.08,-1.4,-1.4,2.0,0.0,0.0,0.0,1.6,-0.4,0.0,0.0,0.0,3.0,3.0,100.0,2.0,14.3,28.7,5.0,0.0,0.0,2.0,23.3
2019,Crystal Palace,2019-10-19,17:30,Premier League,Matchweek 9,Sat,Away,W,2,0,Crystal Palace,3.5,0.9,71.0,25480.0,David Silva,4-3-3,Anthony Taylor,Match Report,,2.0,21.0,10.0,47.6,0.1,0.2,13.4,0.0,0.0,0.0,3.5,0.17,-1.5,-1.5,2.0,2.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,5.0,8.0,62.5,1.0,25.0,26.9,7.0,1.0,14.3,0.0,13.0
2019,Crystal Palace,2019-10-22,20:00,Champions Lg,Group stage,Tue,Home,W,5,1,it Atalanta,4.2,1.8,55.0,49308.0,Fernandinho,4-2-3-1,Orel Grinfeeld,Match Report,,5.0,14.0,9.0,64.3,0.29,0.44,16.9,0.0,1.0,1.0,3.4,0.27,0.8,0.6,6.0,5.0,100.0,0.0,1.8,0.8,1.0,0.0,0.0,13.0,19.0,68.4,3.0,37.8,36.1,8.0,1.0,12.5,3.0,22.0
2019,Crystal Palace,2019-10-26,12:30,Premier League,Matchweek 10,Sat,Home,W,3,0,Aston Villa,2.9,1.0,63.0,54506.0,David Silva,4-3-3,Graham Scott,Match Report,,3.0,26.0,9.0,34.6,0.12,0.33,15.1,0.0,0.0,0.0,2.9,0.11,0.1,0.1,5.0,5.0,100.0,1.0,1.6,1.6,0.0,0.0,0.0,3.0,6.0,50.0,5.0,16.7,28.0,12.0,1.0,8.3,0.0,7.4
2019,Crystal Palace,2019-10-29,19:45,EFL Cup,Fourth round,Tue,Home,W,3,1,Southampton,,,77.0,37143.0,Sergio Agüero,4-3-3,Jonathan Moss,Match Report,,3.0,19.0,9.0,47.4,0.16,0.33,,,0.0,0.0,,,,,2.0,1.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-11-02,15:00,Premier League,Matchweek 11,Sat,Home,W,2,1,Southampton,2.9,0.9,75.0,53922.0,David Silva,4-3-3,Lee Mason,Match Report,,2.0,26.0,4.0,15.4,0.08,0.5,15.6,1.0,0.0,0.0,2.9,0.11,-0.9,-0.9,3.0,2.0,66.7,0.0,1.2,0.2,0.0,0.0,0.0,5.0,6.0,83.3,2.0,20.8,25.8,3.0,1.0,33.3,6.0,25.3
2019,Crystal Palace,2019-11-06,21:00,Champions Lg,Group stage,Wed,Away,D,1,1,it Atalanta,2.0,0.7,58.0,34326.0,Fernandinho,4-3-3,Aliaksei Kulbakou,Match Report,,1.0,9.0,4.0,44.4,0.11,0.25,16.2,1.0,0.0,1.0,1.3,0.14,-1.0,-0.3,2.0,1.0,50.0,0.0,0.8,0.1,0.0,0.0,0.0,6.0,15.0,40.0,3.0,13.6,36.3,11.0,0.0,0.0,3.0,19.7
2019,Crystal Palace,2019-11-10,16:30,Premier League,Matchweek 12,Sun,Away,L,1,3,Liverpool,1.3,1.1,55.0,53324.0,Fernandinho,4-2-3-1,Michael Oliver,Match Report,,1.0,18.0,3.0,16.7,0.06,0.33,17.3,0.0,0.0,0.0,1.3,0.07,-0.3,-0.3,5.0,2.0,40.0,0.0,1.2,-1.8,0.0,0.0,0.0,6.0,10.0,60.0,2.0,31.0,28.6,15.0,0.0,0.0,0.0,
2019,Crystal Palace,2019-11-23,17:30,Premier League,Matchweek 13,Sat,Home,W,2,1,Chelsea,1.0,0.9,47.0,54486.0,David Silva,4-3-3,Martin Atkinson,Match Report,,2.0,15.0,4.0,26.7,0.13,0.5,17.9,0.0,0.0,0.0,1.0,0.07,1.0,1.0,2.0,1.0,50.0,0.0,0.2,-0.8,0.0,0.0,0.0,6.0,12.0,50.0,3.0,24.1,27.0,7.0,0.0,0.0,1.0,22.0
2019,Crystal Palace,2019-11-26,20:00,Champions Lg,Group stage,Tue,Home,D,1,1,ua Shakhtar,1.2,1.0,64.0,52020.0,Fernandinho,4-3-3,Slavko Vinčič,Match Report,,1.0,16.0,6.0,37.5,0.06,0.17,20.0,0.0,0.0,0.0,1.2,0.08,-0.2,-0.2,2.0,1.0,50.0,0.0,1.1,0.1,0.0,0.0,0.0,1.0,1.0,100.0,6.0,6.3,19.9,3.0,0.0,0.0,7.0,24.1
2019,Crystal Palace,2019-11-30,12:30,Premier League,Matchweek 14,Sat,Away,D,2,2,Newcastle Utd,2.4,0.3,75.0,49937.0,David Silva,4-3-3,Chris Kavanagh,Match Report,,2.0,24.0,9.0,37.5,0.08,0.22,16.6,0.0,0.0,0.0,2.4,0.1,-0.4,-0.4,3.0,1.0,33.3,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,14.3,25.5,8.0,0.0,0.0,4.0,24.2
2019,Crystal Palace,2019-12-03,20:15,Premier League,Matchweek 15,Tue,Away,W,4,1,Burnley,2.2,0.6,75.0,20101.0,David Silva,4-3-3,Jonathan Moss,Match Report,,4.0,17.0,8.0,47.1,0.24,0.5,17.9,0.0,0.0,0.0,2.2,0.13,1.8,1.8,2.0,1.0,50.0,0.0,0.8,-0.2,0.0,0.0,0.0,2.0,10.0,20.0,6.0,21.4,27.1,8.0,0.0,0.0,0.0,
2019,Crystal Palace,2019-12-07,17:30,Premier League,Matchweek 16,Sat,Home,L,1,2,Manchester Utd,2.2,1.4,72.0,54403.0,David Silva,4-3-3,Anthony Taylor,Match Report,,1.0,23.0,5.0,21.7,0.04,0.2,14.7,2.0,0.0,0.0,2.2,0.1,-1.2,-1.2,7.0,5.0,85.7,0.0,1.8,-0.2,1.0,0.0,0.0,0.0,1.0,0.0,4.0,8.3,21.0,8.0,0.0,0.0,1.0,22.5
2019,Crystal Palace,2019-12-11,18:55,Champions Lg,Group stage,Wed,Away,W,4,1,hr Dinamo Zagreb,3.6,0.4,75.0,29385.0,Nicolás Otamendi,4-3-3,Carlos del Cerro,Match Report,,4.0,13.0,7.0,53.8,0.31,0.57,15.6,0.0,0.0,0.0,3.6,0.28,0.4,0.4,2.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.4,22.3,8.0,0.0,0.0,0.0,13.3
2019,Crystal Palace,2019-12-15,16:30,Premier League,Matchweek 17,Sun,Away,W,3,0,Arsenal,1.3,0.5,57.0,60031.0,Fernandinho,4-2-3-1,Paul Tierney,Match Report,,3.0,14.0,7.0,50.0,0.21,0.43,18.9,0.0,0.0,0.0,1.3,0.09,1.7,1.7,1.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,22.3,13.0,1.0,7.7,3.0,17.4
2019,Crystal Palace,2019-12-18,19:45,EFL Cup,Quarter-finals,Wed,Away,W,3,1,Oxford United,,,66.0,11817.0,Raheem Sterling,4-3-3,Andy Madley,Match Report,,3.0,18.0,4.0,22.2,0.17,0.75,,,0.0,0.0,,,,,5.0,4.0,80.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2019-12-21,17:30,Premier League,Matchweek 18,Sat,Home,W,3,1,Leicester City,3.3,1.1,62.0,54415.0,Fernandinho,4-2-3-1,Mike Dean,Match Report,,3.0,22.0,11.0,50.0,0.09,0.18,15.7,1.0,1.0,1.0,2.5,0.12,-0.3,-0.5,2.0,1.0,50.0,0.0,0.8,-0.2,0.0,0.0,0.0,1.0,4.0,25.0,6.0,12.5,23.6,8.0,0.0,0.0,1.0,32.0
2019,Crystal Palace,2019-12-27,19:45,Premier League,Matchweek 19,Fri,Away,L,2,3,Wolves,1.5,2.6,38.0,31737.0,Fernandinho,4-2-3-1,Martin Atkinson,Match Report,,2.0,6.0,2.0,33.3,0.33,1.0,19.0,1.0,0.0,1.0,0.6,0.1,0.5,1.4,8.0,5.0,62.5,0.0,1.8,-1.2,0.0,0.0,0.0,5.0,19.0,26.3,9.0,40.0,35.0,24.0,1.0,4.2,1.0,16.5
2019,Crystal Palace,2019-12-29,18:00,Premier League,Matchweek 20,Sun,Home,W,2,0,Sheffield Utd,1.1,1.1,72.0,54512.0,Fernandinho,4-3-3,Chris Kavanagh,Match Report,,2.0,16.0,4.0,25.0,0.13,0.5,23.1,2.0,0.0,0.0,1.1,0.07,0.9,0.9,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,44.4,4.0,23.3,25.5,14.0,0.0,0.0,0.0,5.0
2019,Crystal Palace,2020-01-01,17:30,Premier League,Matchweek 21,Wed,Home,W,2,1,Everton,1.5,1.0,65.0,54407.0,Fernandinho,3-4-3,Andre Marriner,Match Report,,2.0,16.0,7.0,43.8,0.13,0.29,16.0,0.0,0.0,0.0,1.5,0.09,0.5,0.5,2.0,1.0,50.0,0.0,1.5,0.5,0.0,0.0,0.0,3.0,6.0,50.0,3.0,12.0,23.1,10.0,0.0,0.0,1.0,15.5
2019,Crystal Palace,2020-01-04,17:31,FA Cup,Third round,Sat,Home,W,4,1,Port Vale,,,66.0,52433.0,David Silva,4-3-3,Lee Mason,Match Report,,4.0,23.0,10.0,43.5,0.17,0.4,,,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-01-07,20:00,EFL Cup,Semi-finals,Tue,Away,W,3,1,Manchester Utd,,,57.0,69023.0,Fernandinho,4-3-3,Mike Dean,Match Report,Leg 1 of 2,2.0,15.0,5.0,33.3,0.13,0.4,,,0.0,0.0,,,,,3.0,2.0,66.7,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-01-12,16:30,Premier League,Matchweek 22,Sun,Away,W,6,1,Aston Villa,2.8,1.1,70.0,41823.0,David Silva,4-3-3,Jonathan Moss,Match Report,,6.0,22.0,11.0,50.0,0.27,0.55,16.1,1.0,0.0,0.0,2.8,0.13,3.2,3.2,1.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,4.0,5.9,20.7,7.0,0.0,0.0,0.0,13.0
2019,Crystal Palace,2020-01-18,15:00,Premier League,Matchweek 23,Sat,Home,D,2,2,Crystal Palace,2.6,0.4,72.0,54439.0,David Silva,4-3-3,Graham Scott,Match Report,,2.0,25.0,6.0,24.0,0.08,0.33,16.7,1.0,0.0,0.0,2.6,0.11,-0.6,-0.6,3.0,2.0,33.3,0.0,0.7,-0.3,0.0,0.0,0.0,1.0,3.0,33.3,6.0,13.3,22.8,4.0,0.0,0.0,1.0,26.0
2019,Crystal Palace,2020-01-21,19:30,Premier League,Matchweek 24,Tue,Away,W,1,0,Sheffield Utd,2.8,0.8,66.0,31285.0,Fernandinho,3-4-3,Lee Mason,Match Report,,1.0,17.0,4.0,23.5,0.06,0.25,17.3,1.0,0.0,1.0,2.0,0.12,-1.8,-1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.3,5.0,25.0,32.1,13.0,0.0,0.0,3.0,20.3
2019,Crystal Palace,2020-01-26,13:00,FA Cup,Fourth round,Sun,Home,W,4,0,Fulham,,,70.0,39223.0,David Silva,4-2-3-1,Kevin Friend,Match Report,,4.0,20.0,6.0,30.0,0.15,0.5,,,1.0,1.0,,,,,1.0,1.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2020-01-29,19:45,EFL Cup,Semi-finals,Wed,Home,L,0,1,Manchester Utd,,,61.0,51000.0,Kevin De Bruyne,3-2-4-1,Kevin Friend,Match Report,Leg 2 of 2; Manchester City won,0.0,13.0,4.0,30.8,0.0,0.0,,,0.0,0.0,,,,,2.0,1.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
